Chandigarh,Chandigarh,0
Chandigarh,Delhi,227.0939643
Chandigarh,Baroda,999.899095
Chandigarh,Hubli,1710.418526
Chandigarh,Kolhapur,1574.952444
Chandigarh,Agra,411.9805655
Chandigarh,Madras,1987.172575
Chandigarh,Panjim,1714.717155
Chandigarh,Patna,998.556703
Chandigarh,Varanasi,854.8027257
Chandigarh,Madurai,2308.006971
Chandigarh,Cochin,2303.772106
Chandigarh,Amritsar,207.4044053
Chandigarh,Ahmedabad,950.9448681
Chandigarh,Bhubaneshwar,1469.53203
Chandigarh,Allahabad,769.6093351
Chandigarh,Gwalior,519.3841906
Chandigarh,Shillong,1588.828382
Chandigarh,Bombay,1349.81678
Chandigarh,Jabalpur,895.1607035
Chandigarh,Pondicherry,2104.062958
Chandigarh,Kanpur,588.2250093
Chandigarh,Jamshedpur,1283.473497
Chandigarh,Indore,892.6299639
Chandigarh,Vishakapatnam,1585.278461
Chandigarh,Nagpur,1086.973365
Chandigarh,Ranchi,1176.721893
Chandigarh,Jullundur,132.3407661
Chandigarh,Trivandrum,2458.844662
Chandigarh,Bhopal,830.4612993
Chandigarh,Ludhiana,90.16936883
Chandigarh,Hyderabad,1488.57876
Chandigarh,Imphal,1811.1895
Chandigarh,Calcutta,1463.855403
Chandigarh,Calicut,2158.778155
Chandigarh,Meerut,213.5438287
Chandigarh,Vijayawada,1624.056523
Chandigarh,Surat,1130.601945
Chandigarh,Jaipur,434.4043216
Chandigarh,Agartala,1625.138287
Chandigarh,Coimbatore,2183.15777
Chandigarh,Asansol,1274.709818
Chandigarh,Bangalore,1968.619989
Chandigarh,Shimla,55.80954586
Chandigarh,Pune,1384.617393
Chandigarh,Nasik,1226.608401
Chandigarh,Lucknow,592.3896299
Delhi,Chandigarh,227.0939643
Delhi,Delhi,0
Delhi,Baroda,810.7530046
Delhi,Hubli,1491.090597
Delhi,Kolhapur,1360.720569
Delhi,Agra,191.2925035
Delhi,Madras,1760.468645
Delhi,Panjim,1501.42699
Delhi,Patna,867.5369848
Delhi,Varanasi,692.9039721
Delhi,Madurai,2081.60589
Delhi,Cochin,2080.058649
Delhi,Amritsar,389.380343
Delhi,Ahmedabad,775.9893715
Delhi,Bhubaneshwar,1283.089278
Delhi,Allahabad,593.6626067
Delhi,Gwalior,295.8337075
Delhi,Shillong,1505.413315
Delhi,Bombay,1149.608388
Delhi,Jabalpur,676.5166353
Delhi,Pondicherry,1877.023865
Delhi,Kanpur,405.0344819
Delhi,Jamshedpur,1122.115626
Delhi,Indore,674.6380455
Delhi,Vishakapatnam,1370.721797
Delhi,Nagpur,860.8887118
Delhi,Ranchi,1013.134502
Delhi,Jullundur,325.8030318
Delhi,Trivandrum,2233.925685
Delhi,Bhopal,603.9510466
Delhi,Ludhiana,271.6474738
Delhi,Hyderabad,1261.519919
Delhi,Imphal,1727.175148
Delhi,Calcutta,1318.138916
Delhi,Calicut,1936.277264
Delhi,Meerut,66.6235622
Delhi,Vijayawada,1398.863676
Delhi,Surat,939.2240011
Delhi,Jaipur,237.0946995
Delhi,Agartala,1514.868782
Delhi,Coimbatore,1958.20901
Delhi,Asansol,1130.991393
Delhi,Bangalore,1742.650905
Delhi,Shimla,266.2078498
Delhi,Pune,1175.332652
Delhi,Nasik,1021.116826
Delhi,Lucknow,431.1169022
Baroda,Chandigarh,999.899095
Baroda,Delhi,810.7530046
Baroda,Baroda,0
Baroda,Hubli,795.2416718
Baroda,Kolhapur,630.0880959
Baroda,Agra,727.3996545
Baroda,Madras,1267.415005
Baroda,Panjim,757.5734432
Baroda,Patna,1269.725806
Baroda,Varanasi,1051.732634
Baroda,Madurai,1468.084515
Baroda,Cochin,1408.60874
Baroda,Amritsar,1046.947623
Baroda,Ahmedabad,101.0057247
Baroda,Bhubaneshwar,1330.188799
Baroda,Allahabad,947.8593557
Baroda,Gwalior,666.5512352
Baroda,Shillong,1937.199083
Baroda,Bombay,359.1308368
Baroda,Jabalpur,705.5958133
Baroda,Pondicherry,1345.959702
Baroda,Kanpur,858.1076466
Baroda,Jamshedpur,1340.045225
Baroda,Indore,279.1318634
Baroda,Vishakapatnam,1167.816407
Baroda,Nagpur,624.4643872
Baroda,Ranchi,1249.934074
Baroda,Jullundur,1027.173762
Baroda,Trivandrum,1577.266313
Baroda,Bhopal,447.105978
Baroda,Ludhiana,988.6636574
Baroda,Hyderabad,778.1252358
Baroda,Imphal,2135.037234
Baroda,Calcutta,1562.520995
Baroda,Calicut,1253.607738
Baroda,Meerut,867.9127605
Baroda,Vijayawada,1013.223248
Baroda,Surat,131.0021692
Baroda,Jaipur,574.2773273
Baroda,Agartala,1861.671867
Baroda,Coimbatore,1312.51479
Baroda,Asansol,1420.970236
Baroda,Bangalore,1134.154157
Baroda,Shimla,1052.35627
Baroda,Pune,425.1197232
Baroda,Nasik,263.4231483
Baroda,Lucknow,933.1612286
Hubli,Chandigarh,1710.418526
Hubli,Delhi,1491.090597
Hubli,Baroda,795.2416718
Hubli,Hubli,0
Hubli,Kolhapur,175.7272678
Hubli,Agra,1341.506455
Hubli,Madras,610.1157511
Hubli,Panjim,139.824738
Hubli,Patna,1539.326244
Hubli,Varanasi,1372.421061
Hubli,Madurai,684.0659913
Hubli,Cochin,613.7857035
Hubli,Amritsar,1802.106671
Hubli,Ahmedabad,889.0962205
Hubli,Bhubaneshwar,1258.24476
Hubli,Allahabad,1316.693186
Hubli,Gwalior,1242.20464
Hubli,Shillong,2079.802148
Hubli,Bombay,475.1423912
Hubli,Jabalpur,1004.698276
Hubli,Pondicherry,632.6064344
Hubli,Kanpur,1341.104124
Hubli,Jamshedpur,1426.388779
Hubli,Indore,817.790049
Hubli,Vishakapatnam,901.3623519
Hubli,Nagpur,764.8415112
Hubli,Ranchi,1386.587041
Hubli,Jullundur,1768.37346
Hubli,Trivandrum,782.0271701
Hubli,Bhopal,906.3985055
Hubli,Ludhiana,1722.277355
Hubli,Hyderabad,423.1101509
Hubli,Imphal,2224.84184
Hubli,Calcutta,1605.090976
Hubli,Calicut,459.781409
Hubli,Meerut,1531.379377
Hubli,Vijayawada,604.7569805
Hubli,Surat,686.7499448
Hubli,Jaipur,1280.42614
Hubli,Agartala,1935.023569
Hubli,Coimbatore,520.3724284
Hubli,Asansol,1545.830487
Hubli,Bangalore,375.8044095
Hubli,Shimla,1755.699675
Hubli,Pune,374.4108956
Hubli,Nasik,531.9119382
Hubli,Lucknow,1407.234256
Kolhapur,Chandigarh,1574.952444
Kolhapur,Delhi,1360.720569
Kolhapur,Baroda,630.0880959
Kolhapur,Hubli,175.7272678
Kolhapur,Kolhapur,0
Kolhapur,Agra,1222.776347
Kolhapur,Madras,762.2906672
Kolhapur,Panjim,141.5141653
Kolhapur,Patna,1498.282784
Kolhapur,Varanasi,1315.56271
Kolhapur,Madurai,859.5224231
Kolhapur,Cochin,780.7981972
Kolhapur,Amritsar,1654.832473
Kolhapur,Ahmedabad,720.9279601
Kolhapur,Bhubaneshwar,1285.517908
Kolhapur,Allahabad,1247.746519
Kolhapur,Gwalior,1128.663287
Kolhapur,Shillong,2076.831955
Kolhapur,Bombay,299.6704022
Kolhapur,Jabalpur,935.3843298
Kolhapur,Pondicherry,798.7074033
Kolhapur,Kanpur,1249.175909
Kolhapur,Jamshedpur,1422.817131
Kolhapur,Indore,686.972592
Kolhapur,Vishakapatnam,960.7964694
Kolhapur,Nagpur,708.4502344
Kolhapur,Ranchi,1370.509256
Kolhapur,Jullundur,1625.077208
Kolhapur,Trivandrum,951.0879504
Kolhapur,Bhopal,797.7679049
Kolhapur,Ludhiana,1580.847867
Kolhapur,Hyderabad,457.9672218
Kolhapur,Imphal,2235.400604
Kolhapur,Calcutta,1615.99083
Kolhapur,Calicut,625.0136795
Kolhapur,Meerut,1405.312086
Kolhapur,Vijayawada,683.7447202
Kolhapur,Surat,516.1441505
Kolhapur,Jaipur,1141.439569
Kolhapur,Agartala,1945.277362
Kolhapur,Coimbatore,694.2305654
Kolhapur,Asansol,1536.89928
Kolhapur,Bangalore,548.3551802
Kolhapur,Shimla,1622.369603
Kolhapur,Pune,205.0677497
Kolhapur,Nasik,367.566785
Kolhapur,Lucknow,1318.993042
Agra,Chandigarh,411.9805655
Agra,Delhi,191.2925035
Agra,Baroda,727.3996545
Agra,Hubli,1341.506455
Agra,Kolhapur,1222.776347
Agra,Agra,0
Agra,Madras,1578.057052
Agra,Panjim,1364.28568
Agra,Patna,732.6067335
Agra,Varanasi,537.1146449
Agra,Madurai,1909.664173
Agra,Cochin,1917.701038
Agra,Amritsar,580.1951525
Agra,Ahmedabad,715.7099726
Agra,Bhubaneshwar,1102.041322
Agra,Allahabad,429.0313055
Agra,Gwalior,108.1604545
Agra,Shillong,1396.197483
Agra,Bombay,1039.346391
Agra,Jabalpur,485.3969243
Agra,Pondicherry,1697.04597
Agra,Kanpur,244.6555481
Agra,Jamshedpur,958.2653925
Agra,Indore,539.3401639
Agra,Vishakapatnam,1179.436164
Agra,Nagpur,676.9350142
Agra,Ranchi,848.9896359
Agra,Jullundur,517.0545761
Agra,Trivandrum,2067.6791
Agra,Bhopal,438.0165629
Agra,Ludhiana,462.8725964
Agra,Hyderabad,1085.411045
Agra,Imphal,1614.902263
Agra,Calcutta,1163.494363
Agra,Calicut,1777.482814
Agra,Meerut,202.5242223
Agra,Vijayawada,1212.524275
Agra,Surat,847.885858
Agra,Jaipur,222.2728362
Agra,Agartala,1384.603398
Agra,Coimbatore,1792.278373
Agra,Asansol,980.0884981
Agra,Bangalore,1573.230997
Agra,Shimla,442.8896082
Agra,Pune,1048.797154
Agra,Nasik,904.0015108
Agra,Lucknow,293.8670365
Madras,Chandigarh,1987.172575
Madras,Delhi,1760.468645
Madras,Baroda,1267.415005
Madras,Hubli,610.1157511
Madras,Kolhapur,762.2906672
Madras,Agra,1578.057052
Madras,Madras,0
Madras,Panjim,744.4156293
Madras,Patna,1475.918734
Madras,Varanasi,1383.738601
Madras,Madurai,420.7661918
Madras,Cochin,558.7775025
Madras,Amritsar,2127.360027
Madras,Ahmedabad,1368.413547
Madras,Bhubaneshwar,993.755371
Madras,Allahabad,1377.413011
Madras,Gwalior,1469.896636
Madras,Shillong,1842.970277
Madras,Bombay,1031.868777
Madras,Jabalpur,1118.181318
Madras,Pondicherry,135.8727706
Madras,Kanpur,1479.833482
Madras,Jamshedpur,1245.604255
Madras,Indore,1164.333001
Madras,Vishakapatnam,599.6903033
Madras,Nagpur,901.1706449
Madras,Ranchi,1254.222679
Madras,Jullundur,2076.721247
Madras,Trivandrum,622.1958177
Madras,Bhopal,1166.205632
Madras,Ludhiana,2024.470925
Madras,Hyderabad,513.1679085
Madras,Imphal,1936.006489
Madras,Calcutta,1355.349503
Madras,Calicut,528.6822183
Madras,Meerut,1780.568327
Madras,Vijayawada,380.9706349
Madras,Surat,1194.353134
Madras,Jaipur,1600.869332
Madras,Agartala,1662.478818
Madras,Coimbatore,427.1827497
Madras,Asansol,1369.976856
Madras,Bangalore,290.543167
Madras,Shimla,2020.852969
Madras,Pune,913.1412868
Madras,Nasik,1031.197828
Madras,Lucknow,1525.412825
Panjim,Chandigarh,1714.717155
Panjim,Delhi,1501.42699
Panjim,Baroda,757.5734432
Panjim,Hubli,139.824738
Panjim,Kolhapur,141.5141653
Panjim,Agra,1364.28568
Panjim,Madras,744.4156293
Panjim,Panjim,0
Panjim,Patna,1623.745846
Panjim,Varanasi,1446.216317
Panjim,Madurai,772.152077
Panjim,Cochin,669.6553058
Panjim,Amritsar,1791.104886
Panjim,Ahmedabad,844.0988877
Panjim,Bhubaneshwar,1377.381824
Panjim,Allahabad,1381.872206
Panjim,Gwalior,1270.091668
Panjim,Shillong,2186.385481
Panjim,Bombay,409.4251514
Panjim,Jabalpur,1068.946206
Panjim,Pondicherry,756.6233078
Panjim,Kanpur,1388.406154
Panjim,Jamshedpur,1531.794633
Panjim,Indore,828.1454984
Panjim,Vishakapatnam,1031.009999
Panjim,Nagpur,837.0494191
Panjim,Ranchi,1485.351168
Panjim,Jullundur,1762.801384
Panjim,Trivandrum,841.6770496
Panjim,Bhopal,938.6923599
Panjim,Ludhiana,1719.172433
Panjim,Hyderabad,539.8738376
Panjim,Imphal,2338.052329
Panjim,Calcutta,1717.777989
Panjim,Calicut,513.7465992
Panjim,Meerut,1546.453139
Panjim,Vijayawada,738.5522736
Panjim,Surat,637.3713146
Panjim,Jaipur,1280.799609
Panjim,Agartala,2047.828533
Panjim,Coimbatore,599.8794559
Panjim,Asansol,1648.698122
Panjim,Bangalore,492.8780925
Panjim,Shimla,1762.504587
Panjim,Pune,335.2874705
Panjim,Nasik,498.7975494
Panjim,Lucknow,1457.643993
Patna,Chandigarh,998.556703
Patna,Delhi,867.5369848
Patna,Baroda,1269.725806
Patna,Hubli,1539.326244
Patna,Kolhapur,1498.282784
Patna,Agra,732.6067335
Patna,Madras,1475.918734
Patna,Panjim,1623.745846
Patna,Patna,0
Patna,Varanasi,219.7553732
Patna,Madurai,1886.009977
Patna,Cochin,1970.510582
Patna,Amritsar,1205.649959
Patna,Ahmedabad,1306.391287
Patna,Bhubaneshwar,590.9306549
Patna,Allahabad,331.3146556
Patna,Gwalior,700.6976925
Patna,Shillong,678.6444936
Patna,Bombay,1453.49302
Patna,Jabalpur,586.8432452
Patna,Pondicherry,1611.694816
Patna,Kanpur,490.2665037
Patna,Jamshedpur,327.3701172
Patna,Indore,995.075875
Patna,Vishakapatnam,897.754241
Patna,Nagpur,790.4962631
Patna,Ranchi,249.8307065
Patna,Jullundur,1130.773366
Patna,Trivandrum,2079.44374
Patna,Bhopal,824.7983182
Patna,Ludhiana,1083.429397
Patna,Hyderabad,1140.154191
Patna,Imphal,890.7960709
Patna,Calcutta,468.5965468
Patna,Calicut,1867.645538
Patna,Meerut,825.7899692
Patna,Vijayawada,1108.838382
Patna,Surat,1349.33635
Patna,Jaipur,945.2280426
Patna,Agartala,652.0228793
Patna,Coimbatore,1829.273578
Patna,Asansol,280.7116796
Patna,Bangalore,1605.461166
Patna,Shimla,990.7486391
Patna,Pune,1402.22164
Patna,Nasik,1318.853656
Patna,Lucknow,441.2083682
Varanasi,Chandigarh,854.8027257
Varanasi,Delhi,692.9039721
Varanasi,Baroda,1051.732634
Varanasi,Hubli,1372.421061
Varanasi,Kolhapur,1315.56271
Varanasi,Agra,537.1146449
Varanasi,Madras,1383.738601
Varanasi,Panjim,1446.216317
Varanasi,Patna,219.7553732
Varanasi,Varanasi,0
Varanasi,Madurai,1779.251843
Varanasi,Cochin,1844.654949
Varanasi,Amritsar,1057.368234
Varanasi,Ahmedabad,1086.866265
Varanasi,Bhubaneshwar,628.3330663
Varanasi,Allahabad,114.2343616
Varanasi,Gwalior,491.2567906
Varanasi,Shillong,897.4181168
Varanasi,Bombay,1248.839586
Varanasi,Jabalpur,384.7159556
Varanasi,Pondicherry,1517.601907
Varanasi,Kanpur,292.9732548
Varanasi,Jamshedpur,430.4497537
Varanasi,Indore,778.90654
Varanasi,Vishakapatnam,845.2982297
Varanasi,Nagpur,609.5063749
Varanasi,Ranchi,322.4352284
Varanasi,Jullundur,984.2004297
Varanasi,Trivandrum,1965.783933
Varanasi,Bhopal,608.7889873
Varanasi,Ludhiana,933.2850316
Varanasi,Hyderabad,993.7600184
Varanasi,Imphal,1107.182116
Varanasi,Calcutta,627.1758145
Varanasi,Calicut,1730.935548
Varanasi,Meerut,661.4375986
Varanasi,Vijayawada,1005.052391
Varanasi,Surat,1134.557112
Varanasi,Jaipur,740.0735671
Varanasi,Agartala,857.8300833
Varanasi,Coimbatore,1705.354435
Varanasi,Asansol,442.9809967
Varanasi,Bangalore,1478.620691
Varanasi,Shimla,857.3306006
Varanasi,Pune,1205.005523
Varanasi,Nasik,1112.138031
Varanasi,Lucknow,264.2898968
Madurai,Chandigarh,2308.006971
Madurai,Delhi,2081.60589
Madurai,Baroda,1468.084515
Madurai,Hubli,684.0659913
Madurai,Kolhapur,859.5224231
Madurai,Agra,1909.664173
Madurai,Madras,420.7661918
Madurai,Panjim,772.152077
Madurai,Patna,1886.009977
Madurai,Varanasi,1779.251843
Madurai,Madurai,0
Madurai,Cochin,203.152172
Madurai,Amritsar,2426.94916
Madurai,Ahmedabad,1565.23097
Madurai,Bhubaneshwar,1414.390794
Madurai,Allahabad,1761.330922
Madurai,Gwalior,1802.795048
Madurai,Shillong,2262.126433
Madurai,Bombay,1159.155464
Madurai,Jabalpur,1480.44719
Madurai,Pondicherry,289.5020009
Madurai,Kanpur,1843.872104
Madurai,Jamshedpur,1665.310199
Madurai,Indore,1436.284376
Madurai,Vishakapatnam,1020.192079
Madurai,Nagpur,1245.959741
Madurai,Ranchi,1670.436582
Madurai,Jullundur,2384.076895
Madurai,Trivandrum,202.2842184
Madurai,Bhopal,1477.656436
Madurai,Ludhiana,2334.201776
Madurai,Hyderabad,826.2867406
Madurai,Imphal,2349.450712
Madurai,Calcutta,1775.345149
Madurai,Calicut,295.4633689
Madurai,Meerut,2110.410783
Madurai,Vijayawada,777.8789941
Madurai,Surat,1367.097952
Madurai,Jaipur,1896.26582
Madurai,Agartala,2079.425153
Madurai,Coimbatore,175.5484484
Madurai,Asansol,1789.940601
Madurai,Bangalore,341.8246296
Madurai,Shimla,2347.055176
Madurai,Pune,1056.232506
Madurai,Nasik,1207.639615
Madurai,Lucknow,1896.497953
Cochin,Chandigarh,2303.772106
Cochin,Delhi,2080.058649
Cochin,Baroda,1408.60874
Cochin,Hubli,613.7857035
Cochin,Kolhapur,780.7981972
Cochin,Agra,1917.701038
Cochin,Madras,558.7775025
Cochin,Panjim,669.6553058
Cochin,Patna,1970.510582
Cochin,Varanasi,1844.654949
Cochin,Madurai,203.152172
Cochin,Cochin,0
Cochin,Amritsar,2407.334362
Cochin,Ahmedabad,1501.284724
Cochin,Bhubaneshwar,1538.550257
Cochin,Allahabad,1814.515907
Cochin,Gwalior,1813.327603
Cochin,Shillong,2392.019711
Cochin,Bombay,1075.626723
Cochin,Jabalpur,1518.876877
Cochin,Pondicherry,446.3820115
Cochin,Kanpur,1877.862462
Cochin,Jamshedpur,1774.880464
Cochin,Indore,1415.913625
Cochin,Vishakapatnam,1140.223192
Cochin,Nagpur,1277.197718
Cochin,Ranchi,1768.775118
Cochin,Jullundur,2369.950325
Cochin,Trivandrum,172.1323394
Cochin,Bhopal,1480.101058
Cochin,Ludhiana,2322.141353
Cochin,Hyderabad,858.8619683
Cochin,Imphal,2492.436129
Cochin,Calcutta,1902.697151
Cochin,Calicut,156.2159156
Cochin,Meerut,2114.643396
Cochin,Vijayawada,868.5005648
Cochin,Surat,1296.942306
Cochin,Jaipur,1880.356221
Cochin,Agartala,2215.968279
Cochin,Coimbatore,141.775187
Cochin,Asansol,1900.142826
Cochin,Bangalore,366.1756016
Cochin,Shimla,2346.221783
Cochin,Pune,985.2293758
Cochin,Nasik,1145.185605
Cochin,Lucknow,1935.963137
Ahmedabad,Chandigarh,950.9448681
Ahmedabad,Delhi,775.9893715
Ahmedabad,Baroda,101.0057247
Ahmedabad,Hubli,889.0962205
Ahmedabad,Kolhapur,720.9279601
Ahmedabad,Agra,715.7099726
Ahmedabad,Madras,1368.413547
Ahmedabad,Panjim,844.0988877
Ahmedabad,Patna,1306.391287
Ahmedabad,Varanasi,1086.866265
Ahmedabad,Madurai,1565.23097
Ahmedabad,Cochin,1501.284724
Ahmedabad,Amritsar,980.942063
Ahmedabad,Ahmedabad,0
Ahmedabad,Bhubaneshwar,1404.017835
Ahmedabad,Allahabad,978.972468
Ahmedabad,Gwalior,668.4971213
Ahmedabad,Shillong,1979.941789
Ahmedabad,Bombay,438.1061361
Ahmedabad,Jabalpur,759.7541809
Ahmedabad,Pondicherry,1446.514997
Ahmedabad,Kanpur,871.7976094
Ahmedabad,Jamshedpur,1398.128984
Ahmedabad,Indore,338.8955781
Ahmedabad,Vishakapatnam,1258.198034
Ahmedabad,Nagpur,703.8231574
Ahmedabad,Ranchi,1304.248276
Ahmedabad,Jullundur,966.9307777
Ahmedabad,Trivandrum,1670.772451
Ahmedabad,Bhopal,496.4876029
Ahmedabad,Ludhiana,931.7785293
Ahmedabad,Hyderabad,878.2020047
Ahmedabad,Imphal,2182.146063
Ahmedabad,Calcutta,1621.475339
Ahmedabad,Calicut,1345.771963
Ahmedabad,Meerut,836.7404001
Ahmedabad,Vijayawada,1111.590972
Ahmedabad,Surat,206.8513451
Ahmedabad,Jaipur,539.4892161
Ahmedabad,Agartala,1913.379801
Ahmedabad,Coimbatore,1407.961797
Ahmedabad,Asansol,1473.111338
Ahmedabad,Bangalore,1232.725179
Ahmedabad,Shimla,1004.888169
Ahmedabad,Pune,516.0899647
Ahmedabad,Nasik,357.9333639
Ahmedabad,Lucknow,945.6767989
Bhubaneshwar,Chandigarh,1469.53203
Bhubaneshwar,Delhi,1283.089278
Bhubaneshwar,Baroda,1330.188799
Bhubaneshwar,Hubli,1258.24476
Bhubaneshwar,Kolhapur,1285.517908
Bhubaneshwar,Agra,1102.041322
Bhubaneshwar,Madras,993.755371
Bhubaneshwar,Panjim,1377.381824
Bhubaneshwar,Patna,590.9306549
Bhubaneshwar,Varanasi,628.3330663
Bhubaneshwar,Madurai,1414.390794
Bhubaneshwar,Cochin,1538.550257
Bhubaneshwar,Amritsar,1665.369237
Bhubaneshwar,Ahmedabad,1404.017835
Bhubaneshwar,Bhubaneshwar,0
Bhubaneshwar,Allahabad,700.3305068
Bhubaneshwar,Gwalior,1020.148178
Bhubaneshwar,Shillong,853.9635356
Bhubaneshwar,Bombay,1363.85044
Bhubaneshwar,Jabalpur,683.1372082
Bhubaneshwar,Pondicherry,1126.039107
Bhubaneshwar,Kanpur,882.7923543
Bhubaneshwar,Jamshedpur,280.5035422
Bhubaneshwar,Indore,1066.720871
Bhubaneshwar,Vishakapatnam,398.3733099
Bhubaneshwar,Nagpur,707.8881146
Bhubaneshwar,Ranchi,341.6705445
Bhubaneshwar,Jullundur,1594.751909
Bhubaneshwar,Trivandrum,1615.942686
Bhubaneshwar,Bhopal,929.5807527
Bhubaneshwar,Ludhiana,1541.910683
Bhubaneshwar,Hyderabad,837.6371638
Bhubaneshwar,Imphal,972.6856233
Bhubaneshwar,Calcutta,364.4458869
Bhubaneshwar,Calicut,1468.067451
Bhubaneshwar,Meerut,1264.682793
Bhubaneshwar,Vijayawada,689.1831649
Bhubaneshwar,Surat,1356.388409
Bhubaneshwar,Jaipur,1258.609244
Bhubaneshwar,Agartala,686.2493947
Bhubaneshwar,Coimbatore,1398.546506
Bhubaneshwar,Asansol,393.7411309
Bhubaneshwar,Bangalore,1194.392751
Bhubaneshwar,Shimla,1477.763148
Bhubaneshwar,Pune,1271.966491
Bhubaneshwar,Nasik,1258.381499
Bhubaneshwar,Lucknow,879.7209743
Allahabad,Chandigarh,769.6093351
Allahabad,Delhi,593.6626067
Allahabad,Baroda,947.8593557
